id,name,inputBlocks,dspBlocks,learnBlocks,createdByUser.id,createdByUser.name,createdByUser.username,createdByUser.photo,tags,isStale,dspBlockConfigs,learnBlockKerasConfigs,learnBlockAnomalyConfigs,Img_Height.name,Img_Height.description,Img_Height.value,Img_Height.valueForSorting,Img_Height.category,Img_Width.name,Img_Width.description,Img_Width.value,Img_Width.valueForSorting,Img_Width.category,Resize_Mode.name,Resize_Mode.description,Resize_Mode.value,Resize_Mode.valueForSorting,Resize_Mode.category,Col_dep.name,Col_dep.description,Col_dep.value,Col_dep.valueForSorting,Col_dep.category,Model.name,Model.description,Model.value,Model.valueForSorting,Model.category,Tc.name,Tc.description,Tc.value,Tc.valueForSorting,Tc.category,Lr.name,Lr.description,Lr.value,Lr.valueForSorting,Lr.category,Lo.name,Lo.description,Lo.value,Lo.valueForSorting,Lo.category,Do.name,Do.description,Do.value,Do.valueForSorting,Do.category,Ne.name,Ne.description,Ne.value,Ne.valueForSorting,Ne.category,Acw.name,Acw.description,Acw.value,Acw.valueForSorting,Acw.category,Data_Aug.name,Data_Aug.description,Data_Aug.value,Data_Aug.valueForSorting,Data_Aug.category,Val_Size.name,Val_Size.description,Val_Size.value,Val_Size.valueForSorting,Val_Size.category,Val_Key.name,Val_Key.description,Val_Key.value,Val_Key.valueForSorting,Val_Key.category,Mode.name,Mode.description,Mode.value,Mode.valueForSorting,Mode.category,Thr_Mcr.name,Thr_Mcr.description,Thr_Mcr.value,Thr_Mcr.valueForSorting,Thr_Mcr.category,f32_V_Acc.name,f32_V_Acc.description,f32_V_Acc.value,f32_V_Acc.valueForSorting,f32_V_Acc.category,f32_T_Acc.name,f32_T_Acc.description,f32_T_Acc.value,f32_T_Acc.valueForSorting,f32_T_Acc.category,i8_V_Acc.name,i8_V_Acc.description,i8_V_Acc.value,i8_V_Acc.valueForSorting,i8_V_Acc.category,i8_T_Acc.name,i8_T_Acc.description,i8_T_Acc.value,i8_T_Acc.valueForSorting,i8_T_Acc.category,f32_Latency.name,f32_Latency.description,f32_Latency.value,f32_Latency.valueForSorting,f32_Latency.category,f32_RAM.name,f32_RAM.description,f32_RAM.value,f32_RAM.valueForSorting,f32_RAM.category,f32_Flash.name,f32_Flash.description,f32_Flash.value,f32_Flash.valueForSorting,f32_Flash.category,i8_Latency.name,i8_Latency.description,i8_Latency.value,i8_Latency.valueForSorting,i8_Latency.category,i8_RAM.name,i8_RAM.description,i8_RAM.value,i8_RAM.valueForSorting,i8_RAM.category,i8_Flash.name,i8_Flash.description,i8_Flash.value,i8_Flash.valueForSorting,i8_Flash.category,f32_V_AUC.name,f32_V_AUC.description,f32_V_AUC.value,f32_V_AUC.valueForSorting,f32_V_AUC.category,f32_V_WA_P.name,f32_V_WA_P.description,f32_V_WA_P.value,f32_V_WA_P.valueForSorting,f32_V_WA_P.category,f32_V_WA_R.name,f32_V_WA_R.description,f32_V_WA_R.value,f32_V_WA_R.valueForSorting,f32_V_WA_R.category,f32_V_WA_F1.name,f32_V_WA_F1.description,f32_V_WA_F1.value,f32_V_WA_F1.valueForSorting,f32_V_WA_F1.category,i8_V_AUC.name,i8_V_AUC.description,i8_V_AUC.value,i8_V_AUC.valueForSorting,i8_V_AUC.category,i8_V_WA_P.name,i8_V_WA_P.description,i8_V_WA_P.value,i8_V_WA_P.valueForSorting,i8_V_WA_P.category,i8_V_WA_R.name,i8_V_WA_R.description,i8_V_WA_R.value,i8_V_WA_R.valueForSorting,i8_V_WA_R.category,i8_V_WA_F1.name,i8_V_WA_F1.description,i8_V_WA_F1.value,i8_V_WA_F1.valueForSorting,i8_V_WA_F1.category
1,Impulse #1,"[{""id"":3,""type"":""image"",""name"":""Image"",""title"":""Image data"",""resizeMethod"":""lanczos3"",""imageWidth"":96,""imageHeight"":96,""resizeMode"":""fit-short"",""cropAnchor"":""middle-center"",""createdBy"":""createImpulse"",""createdAt"":""2025-03-31T17:42:37.216Z""}]","[{""id"":6,""type"":""image"",""name"":""Image"",""axes"":[""image""],""title"":""Image"",""input"":3,""implementationVersion"":1,""namedAxes"":[{""name"":""Image"",""required"":true,""selectedAxis"":""image""}],""createdBy"":""createImpulse"",""createdAt"":""2025-03-31T17:45:08.984Z""}]","[{""id"":7,""type"":""keras-transfer-image"",""name"":""Transfer learning"",""dsp"":[6],""title"":""Transfer Learning (Images)"",""createdBy"":""createImpulse"",""createdAt"":""2025-03-31T20:18:52.083Z""}]",319289,Tina Samie,Tantoon94,,,false,"[{""blockId"":6,""config"":{""dsp"":{""name"":""Image"",""id"":6,""type"":""image"",""windowLength"":0,""expectedWindowCount"":0,""inputAxes"":[""image""],""classes"":[],""features"":{""generated"":true,""count"":9216,""labels"":[""Visualization layer 1"",""Visualization layer 2"",""Visualization layer 3""],""classes"":[]},""performance"":{""latency"":7,""ram"":4096},""canCalculateFeatureImportance"":false,""calculateFeatureImportance"":false,""hasAutotunerResults"":false,""usesState"":false},""config"":[{""group"":""Image"",""items"":[{""name"":""Color depth"",""value"":""Grayscale"",""defaultValue"":""Grayscale"",""selectOptions"":[{""value"":""Grayscale"",""selected"":true,""optionLabel"":""Grayscale""}],""type"":""select"",""help"":""Color depth to use"",""param"":""channels"",""readonly"":false,""shouldShow"":true,""required"":true,""showClickToSet"":false}]}]},""metadata"":{""created"":""2025-03-31T20:23:24.034Z"",""generated"":true,""dspConfig"":{""channels"":""Grayscale""},""labels"":[],""windowCount"":123,""featureCount"":9216,""includedSamples"":[],""windowIncreaseMs"":0,""padZeros"":false,""windowSizeMs"":0,""frequency"":0,""outputConfig"":{""type"":""image"",""shape"":{""width"":96,""height"":96,""channels"":1,""frames"":1}},""fftUsed"":[],""featureExplorerJobFailed"":false,""featureImportanceJobFailed"":false}}]","[{""blockId"":7,""config"":{""name"":""Transfer learning"",""type"":""keras-transfer-image"",""trained"":true,""dependencies"":{""classes"":[],""blockNames"":[""Image""],""featureCount"":9216,""sampleCount"":123},""script"":""\nimport math, requests\nfrom pathlib import Path\nimport tensorflow as tf\nfrom tensorflow.keras import Model\nfrom tensorflow.keras.models import Sequential\nfrom tensorflow.keras.layers import (\n    Dense, InputLayer, Dropout, Conv1D, Flatten, Reshape, MaxPooling1D, BatchNormalization,\n    Conv2D, GlobalMaxPooling2D, Lambda, GlobalAveragePooling2D)\nfrom tensorflow.keras.optimizers.legacy import Adam, Adadelta\nfrom tensorflow.keras.losses import categorical_crossentropy\n\n\nsys.path.append('./resources/libraries')\nimport ei_tensorflow.training\n\nWEIGHTS_PATH = './transfer-learning-weights/edgeimpulse/MobileNetV2.0_35.96x96.grayscale.bsize_64.lr_0_005.epoch_260.val_loss_3.10.val_accuracy_0.35.hdf5'\n\n# Download the model weights\nroot_url = 'https://cdn.edgeimpulse.com/'\np = Path(WEIGHTS_PATH)\nif not p.exists():\n    print(f\""Pretrained weights {WEIGHTS_PATH} unavailable; downloading...\"")\n    if not p.parent.exists():\n        p.parent.mkdir(parents=True)\n    weights_data = requests.get(root_url + WEIGHTS_PATH[2:]).content\n    with open(WEIGHTS_PATH, 'wb') as f:\n        f.write(weights_data)\n    print(f\""Pretrained weights {WEIGHTS_PATH} unavailable; downloading OK\"")\n    print(\""\"")\n\nINPUT_SHAPE = (96, 96, 1)\n\n\nbase_model = tf.keras.applications.MobileNetV2(\n    input_shape = INPUT_SHAPE, alpha=0.35,\n    weights = WEIGHTS_PATH\n)\n\nbase_model.trainable = False\n\nmodel = Sequential()\nmodel.add(InputLayer(input_shape=INPUT_SHAPE, name='x_input'))\n# Don't include the base model's top layers\nlast_layer_index = -3\nmodel.add(Model(inputs=base_model.inputs, outputs=base_model.layers[last_layer_index].output))\nmodel.add(Reshape((-1, model.layers[-1].output.shape[3])))\nmodel.add(Dense(16, activation='relu'))\nmodel.add(Dropout(0.1))\nmodel.add(Flatten())\nmodel.add(Dense(classes, activation='softmax'))\n\n\n# Implements the data augmentation policy\ndef augment_image(image, label):\n    # Flips the image randomly\n    image = tf.image.random_flip_left_right(image)\n\n    # Increase the image size, then randomly crop it down to\n    # the original dimensions\n    resize_factor = random.uniform(1, 1.2)\n    new_height = math.floor(resize_factor * INPUT_SHAPE[0])\n    new_width = math.floor(resize_factor * INPUT_SHAPE[1])\n    image = tf.image.resize_with_crop_or_pad(image, new_height, new_width)\n    image = tf.image.random_crop(image, size=INPUT_SHAPE)\n\n    # Vary the brightness of the image\n    image = tf.image.random_brightness(image, max_delta=0.2)\n\n    return image, label\n\ntrain_dataset = train_dataset.map(augment_image, num_parallel_calls=tf.data.AUTOTUNE)\n\nBATCH_SIZE = args.batch_size or 32\nEPOCHS = args.epochs or 20\nLEARNING_RATE = args.learning_rate or 0.0005\n# If True, non-deterministic functions (e.g. shuffling batches) are not used.\n# This is False by default.\nENSURE_DETERMINISM = args.ensure_determinism\nif not ENSURE_DETERMINISM:\n    train_dataset = train_dataset.shuffle(buffer_size=BATCH_SIZE*4)\nprefetch_policy = 1 if ENSURE_DETERMINISM else tf.data.AUTOTUNE\ntrain_dataset = train_dataset.batch(BATCH_SIZE, drop_remainder=False).prefetch(prefetch_policy)\nvalidation_dataset = validation_dataset.batch(BATCH_SIZE, drop_remainder=False).prefetch(prefetch_policy)\ncallbacks.append(BatchLoggerCallback(BATCH_SIZE, train_sample_count, epochs=EPOCHS, ensure_determinism=ENSURE_DETERMINISM))\n\n\nmodel.compile(optimizer=tf.keras.optimizers.Adam(learning_rate=LEARNING_RATE),\n                loss='categorical_crossentropy',\n                metrics=['accuracy'])\nmodel.fit(train_dataset, validation_data=validation_dataset, epochs=EPOCHS, verbose=2, callbacks=callbacks)\n\nprint('')\nprint('Initial training done.', flush=True)\n\n# How many epochs we will fine tune the model\nFINE_TUNE_EPOCHS = 10\n# What percentage of the base model's layers we will fine tune\nFINE_TUNE_PERCENTAGE = 65\n\nprint('Fine-tuning best model for {} epochs...'.format(FINE_TUNE_EPOCHS), flush=True)\n\n# Load best model from initial training\nmodel = ei_tensorflow.training.load_best_model(BEST_MODEL_PATH)\n\n# Determine which layer to begin fine tuning at\nmodel_layer_count = len(model.layers)\nfine_tune_from = math.ceil(model_layer_count * ((100 - FINE_TUNE_PERCENTAGE) / 100))\n\n# Allow the entire base model to be trained\nmodel.trainable = True\n# Freeze all the layers before the 'fine_tune_from' layer\nfor layer in model.layers[:fine_tune_from]:\n    layer.trainable = False\n\nmodel.compile(optimizer=tf.keras.optimizers.Adam(learning_rate=0.000045),\n                loss='categorical_crossentropy',\n                metrics=['accuracy'])\n\nmodel.fit(train_dataset,\n                epochs=FINE_TUNE_EPOCHS,\n                verbose=2,\n                validation_data=validation_dataset,\n                callbacks=callbacks,\n                class_weight=None\n            )\n\n "",""minimumConfidenceRating"":0.6,""selectedModelType"":""int8"",""mode"":""visual"",""trainingCycles"":20,""learningRate"":0.0005,""trainTestSplit"":0.2,""autoClassWeights"":false,""useLearnedOptimizer"":false,""visualLayers"":[{""type"":""transfer_mobilenetv2_a35"",""neurons"":16,""dropoutRate"":0.1}],""augmentationPolicyImage"":""all"",""augmentationPolicySpectrogram"":{""enabled"":false},""transferLearningModels"":[],""shape"":""(96, 96, 1)"",""profileInt8"":true,""skipEmbeddingsAndMemory"":false,""customValidationMetadataKey"":"""",""showAdvancedTrainingSettings"":false,""showAugmentationTrainingSettings"":false,""defaultBatchSize"":32,""blockParameters"":{},""thresholds"":[{""key"":""min_confidence_rating"",""description"":""Minimum confidence rating"",""helpText"":""Threshold score for trusting the model. If the confidence rating is below this value the sample will be tagged as 'uncertain'."",""value"":0.6}]},""metadata"":{""created"":""2025-03-31T20:27:23.635Z"",""layers"":[{""input"":{""shape"":96,""name"":""input_1"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":3,""name"":""out_relu/Relu6:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":3,""name"":""model/out_relu/Relu6:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":9,""name"":""reshape/Reshape:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":9,""name"":""reshape/Reshape:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":9,""name"":""dense/Relu:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":9,""name"":""dense/Relu:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":9,""name"":""dropout/Identity:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":9,""name"":""dropout/Identity:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":144,""name"":""flatten/Reshape:0"",""type"":""<dtype: 'float32'>""}},{""input"":{""shape"":144,""name"":""flatten/Reshape:0"",""type"":""<dtype: 'float32'>""},""output"":{""shape"":4,""name"":""dense_1/Softmax:0"",""type"":""<dtype: 'float32'>""}}],""classNames"":[""Cotton"",""Silk"",""Wool"",""unknown""],""availableModelTypes"":[""float32"",""int8""],""recommendedModelType"":""int8"",""modelValidationMetrics"":[{""type"":""float32"",""report"":{""0"":{""precision"":0.75,""recall"":0.8571428571428571,""f1-score"":0.7999999999999999,""support"":7},""1"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":3},""2"":{""precision"":0.8571428571428571,""recall"":0.75,""f1-score"":0.7999999999999999,""support"":8},""3"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":7},""accuracy"":0.88,""macro avg"":{""precision"":0.9017857142857143,""recall"":0.9017857142857143,""f1-score"":0.8999999999999999,""support"":25},""weighted avg"":{""precision"":0.8842857142857143,""recall"":0.88,""f1-score"":0.88,""support"":25}},""loss"":0.3757813735781015,""confusionMatrix"":[[6,0,1,0],[0,3,0,0],[2,0,6,0],[0,0,0,7]],""accuracy"":0.88,""onDevicePerformance"":[{""mcu"":""cortex-m4f-80mhz"",""name"":""Cortex-M4F 80MHz"",""isDefault"":true,""latency"":1462,""eon"":{""ramRequired"":915144,""romRequired"":1679232,""arenaSize"":0,""modelSize"":1672412},""eon_ram_optimized"":{""ramRequired"":378632,""romRequired"":1690496,""arenaSize"":0,""modelSize"":1672412},""tflite"":{""ramRequired"":1106798,""romRequired"":1735848,""arenaSize"":1106406,""modelSize"":1672412},""hasPerformance"":true}],""visualization"":""dataExplorer"",""isSupportedOnMcu"":true,""mcuSupportError"":null,""additionalMetrics"":[{""name"":""Area under ROC Curve"",""value"":""0.97"",""fullPrecisionValue"":0.967436974789916,""tooltipText"":""Area Under the Receiver Operating Characteristic Curve. As provided by sklearn.metrics.roc_auc_score"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.roc_auc_score.html""},{""name"":""Weighted average Precision"",""value"":""0.88"",""fullPrecisionValue"":0.8842857142857143,""tooltipText"":""Weighted average precision. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average Recall"",""value"":""0.88"",""fullPrecisionValue"":0.88,""tooltipText"":""Weighted average recall. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average F1 score"",""value"":""0.88"",""fullPrecisionValue"":0.88,""tooltipText"":""Weighted average f1 score. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""}]},{""type"":""int8"",""report"":{""0"":{""precision"":0.75,""recall"":0.8571428571428571,""f1-score"":0.7999999999999999,""support"":7},""1"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":3},""2"":{""precision"":0.8571428571428571,""recall"":0.75,""f1-score"":0.7999999999999999,""support"":8},""3"":{""precision"":1,""recall"":1,""f1-score"":1,""support"":7},""accuracy"":0.88,""macro avg"":{""precision"":0.9017857142857143,""recall"":0.9017857142857143,""f1-score"":0.8999999999999999,""support"":25},""weighted avg"":{""precision"":0.8842857142857143,""recall"":0.88,""f1-score"":0.88,""support"":25}},""loss"":0.38611167491196985,""confusionMatrix"":[[6,0,1,0],[0,3,0,0],[2,0,6,0],[0,0,0,7]],""accuracy"":0.88,""onDevicePerformance"":[{""mcu"":""cortex-m4f-80mhz"",""name"":""Cortex-M4F 80MHz"",""isDefault"":true,""latency"":1172,""eon"":{""ramRequired"":342632,""romRequired"":599688,""arenaSize"":0,""modelSize"":637936},""eon_ram_optimized"":{""ramRequired"":219736,""romRequired"":611864,""arenaSize"":0,""modelSize"":637936},""tflite"":{""ramRequired"":361608,""romRequired"":701376,""arenaSize"":361216,""modelSize"":637936},""hasPerformance"":true}],""visualization"":""dataExplorer"",""isSupportedOnMcu"":true,""mcuSupportError"":null,""additionalMetrics"":[{""name"":""Area under ROC Curve"",""value"":""0.97"",""fullPrecisionValue"":0.967436974789916,""tooltipText"":""Area Under the Receiver Operating Characteristic Curve. As provided by sklearn.metrics.roc_auc_score"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.roc_auc_score.html""},{""name"":""Weighted average Precision"",""value"":""0.88"",""fullPrecisionValue"":0.8842857142857143,""tooltipText"":""Weighted average precision. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average Recall"",""value"":""0.88"",""fullPrecisionValue"":0.88,""tooltipText"":""Weighted average recall. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""},{""name"":""Weighted average F1 score"",""value"":""0.88"",""fullPrecisionValue"":0.88,""tooltipText"":""Weighted average f1 score. (averaging the support-weighted mean per label). As provided by sklearn.metrics.classification_report"",""link"":""https://scikit-learn.org/stable/modules/generated/sklearn.metrics.classification_report.html""}]}],""hasTrainedModel"":true,""mode"":""classification"",""imageInputScaling"":""0..1"",""labels"":[],""thresholds"":[{""key"":""min_confidence_rating"",""description"":""Minimum confidence rating"",""helpText"":""Threshold score for trusting the model. If the confidence rating is below this value the sample will be tagged as 'uncertain'."",""value"":0.6}]}}]",[],Img_Height,Image height,96,96,inputBlockConfig,Img_Width,Image width,96,96,inputBlockConfig,Resize_Mode,Resize mode,fit-short,,inputBlockConfig,Col_dep,Image > Color depth (Processing Block #1),Grayscale,,dspBlockConfig,Model,ML Model architecture (Learn Block #1),MobileNetV2 96x96 0.35,,learnBlockConfig,Tc,Training cycles (Learn Block #1),20,20,learnBlockConfig,Lr,Learning rate (Learn Block #1),0.0005,0.0005,learnBlockConfig,Lo,Use learned optimizer? (Learn Block #1),false,,learnBlockConfig,Do,Dropout (Learn Block #1),0.1,0.1,learnBlockConfig,Ne,Neurons (Learn Block #1),16,16,learnBlockConfig,Acw,Auto-weight classes (Learn Block #1),false,,learnBlockConfig,Data_Aug,Data augmentation (Learn Block #1),true,,learnBlockConfig,Val_Size,Validation set size (Learn Block #1),0.2,0.2,learnBlockConfig,Val_Key,Split train/validation set on metadata key (Learn Block #1),,,learnBlockConfig,Mode,Visual / expert mode (Learn Block #1),visual,,learnBlockConfig,Thr_Mcr,Minimum confidence rating (Learn Block #1),0.6,0.6,learnBlockConfig,f32_V_Acc,"Accuracy (float32, validation set)",88.0%,88,impulseMetrics,f32_T_Acc,"Accuracy (float32, test set)",-,-1,impulseMetrics,i8_V_Acc,"Accuracy (int8, validation set)",88.0%,88,impulseMetrics,i8_T_Acc,"Accuracy (int8, test set)",-,-1,impulseMetrics,f32_Latency,"float32 Latency for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page..",1469 ms.,1469,impulseMetrics,f32_RAM,"float32 RAM for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page. (in RAM Optimized mode).",369.8K,378632,impulseMetrics,f32_Flash,"float32 Flash for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page. (in RAM Optimized mode).",1.6M,1690496,impulseMetrics,i8_Latency,"int8 Latency for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page..",1179 ms.,1179,impulseMetrics,i8_RAM,"int8 RAM for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page. (in RAM Optimized mode).",214.6K,219736,impulseMetrics,i8_Flash,"int8 Flash for the complete impulse. Estimate for Cortex-M4F 80MHz, you can change the target at the top of this page. (in RAM Optimized mode).",597.5K,611864,impulseMetrics,f32_V_AUC,float32 Area under ROC Curve (validation set),0.97,0.967436974789916,learnBlockMetrics,f32_V_WA_P,float32 Weighted average Precision (validation set),0.88,0.8842857142857143,learnBlockMetrics,f32_V_WA_R,float32 Weighted average Recall (validation set),0.88,0.88,learnBlockMetrics,f32_V_WA_F1,float32 Weighted average F1 score (validation set),0.88,0.88,learnBlockMetrics,i8_V_AUC,int8 Area under ROC Curve (validation set),0.97,0.967436974789916,learnBlockMetrics,i8_V_WA_P,int8 Weighted average Precision (validation set),0.88,0.8842857142857143,learnBlockMetrics,i8_V_WA_R,int8 Weighted average Recall (validation set),0.88,0.88,learnBlockMetrics,i8_V_WA_F1,int8 Weighted average F1 score (validation set),0.88,0.88,learnBlockMetrics
